"","season","posteam","week","go_boost","go","vegas_wp"
"6086",2022,"LAC",9,2.18639430186427,100,0.42405566573143
"6087",2022,"LAC",9,-11.9268807392454,0,0.480312883853912
"6088",2022,"ATL",9,-0.470177805305566,0,0.398358434438705
"6089",2022,"LA",9,0.595636183864789,0,0.359505027532578
"6090",2022,"TB",9,4.62358414220334,0,0.680535137653351
"6091",2022,"LA",9,-2.68239078904462,0,0.304792135953903
"6092",2022,"TB",9,-2.3022319767695,0,0.643403649330139
"6093",2022,"TB",9,-0.889358316392219,0,0.427747309207916
"6094",2022,"LA",9,-3.59260185162443,0,0.469780653715134
"6095",2022,"TB",9,-2.01694211019292,0,0.424946367740631
"6096",2022,"LA",9,-2.4361029940601,0,0.474930167198181
"6097",2022,"TB",9,-0.639869532987031,0,0.439068078994751
"6098",2022,"LA",9,-7.48584100535334,0,0.478313237428665
"6099",2022,"TB",9,1.04479536545177,0,0.501255512237549
"6100",2022,"TB",9,-4.95569018518145,0,0.42551177740097
"6101",2022,"LA",9,-0.434685549218961,0,0.587091445922852
"6102",2022,"TB",9,-0.278893214272918,0,0.361884087324142
"6103",2022,"TB",9,-4.94685917070007,0,0.334444493055344
"6104",2022,"TB",9,-6.23419635787335,0,0.322091966867447
"6105",2022,"LA",9,-7.21726726620003,0,0.53116512298584
"6106",2022,"TB",9,4.46146775358628,100,0.428019672632217
"6107",2022,"LA",9,-7.20341653755394,0,0.680885672569275
"6108",2022,"TB",9,-2.41939639453881,0,0.186092242598534
"6109",2022,"LA",9,-8.80150168359539,0,0.727191805839539
"6110",2022,"TB",9,1.64056693229317,0,0.217259183526039
"6111",2022,"LA",9,-15.3964186326711,0,0.579611718654633
"6112",2022,"TB",9,6.02611330498287,100,0.450273126363754
"6113",2022,"LA",9,-5.37823730928411,0,0.921589076519012
"6114",2022,"LV",9,-2.0664989809448,0,0.48436963558197
"6115",2022,"LV",9,4.18184840141881,100,0.570359706878662
"6116",2022,"JAX",9,-0.469031777421067,0,0.199807927012444
"6117",2022,"LV",9,0.143526836915686,0,0.803060531616211
"6118",2022,"JAX",9,-0.835052218892268,0,0.161702781915665
"6119",2022,"LV",9,-1.70474340579144,0,0.889024257659912
"6120",2022,"LV",9,-4.50253344173491,0,0.680597722530365
